"INCIDENT_ID","MULTIPLE_OFFENSE"
"CR_5502","X1"
"CR_49563","X1"
"CR_188027","X1"
"CR_139374","X1"
"CR_187653","X1"
"CR_123944","X1"
"CR_49530","X1"
"CR_141953","X1"
"CR_21298","X1"
"CR_115847","X1"
"CR_81062","X1"
"CR_31823","X1"
"CR_13958","X1"
"CR_62882","X1"
"CR_106420","X1"
"CR_170245","X1"
"CR_56678","X1"
"CR_157464","X1"
"CR_181374","X1"
"CR_87736","X1"
"CR_105995","X1"
"CR_111604","X1"
"CR_139543","X1"
"CR_173208","X1"
"CR_166772","X1"
"CR_198332","X1"
"CR_96121","X1"
"CR_81273","X1"
"CR_35893","X1"
"CR_55883","X1"
"CR_136302","X1"
"CR_52462","X1"
"CR_138640","X1"
"CR_83639","X1"
"CR_186264","X1"
"CR_74726","X1"
"CR_151878","X1"
"CR_27102","X1"
"CR_182513","X1"
"CR_6119","X0"
"CR_53853","X1"
"CR_44280","X1"
"CR_73886","X1"
"CR_28889","X1"
"CR_99352","X0"
"CR_74801","X1"
"CR_152230","X1"
"CR_43398","X1"
"CR_88529","X1"
"CR_9980","X1"
"CR_42160","X1"
"CR_130746","X1"
"CR_47954","X1"
"CR_79738","X1"
"CR_39005","X1"
"CR_42979","X1"
"CR_46811","X0"
"CR_137212","X1"
"CR_174820","X1"
"CR_128294","X1"
"CR_4870","X1"
"CR_39697","X1"
"CR_83784","X1"
"CR_183677","X1"
"CR_14772","X1"
"CR_8917","X1"
"CR_170192","X1"
"CR_74732","X1"
"CR_117504","X1"
"CR_164024","X1"
"CR_45450","X1"
"CR_141554","X1"
"CR_65840","X1"
"CR_39146","X1"
"CR_117789","X1"
"CR_160209","X1"
"CR_177604","X1"
"CR_143523","X1"
"CR_158716","X0"
"CR_39534","X1"
"CR_75610","X1"
"CR_19071","X1"
"CR_158246","X1"
"CR_120785","X1"
"CR_171313","X1"
"CR_155125","X1"
"CR_39497","X0"
"CR_131047","X1"
"CR_178909","X1"
"CR_192259","X1"
"CR_68367","X1"
"CR_134195","X1"
"CR_76503","X0"
"CR_5251","X1"
"CR_79305","X1"
"CR_48091","X0"
"CR_56412","X1"
"CR_73215","X1"
"CR_110146","X1"
"CR_186330","X1"
"CR_1610","X1"
"CR_195422","X1"
"CR_34634","X1"
"CR_25150","X1"
"CR_178715","X1"
"CR_63810","X1"
"CR_154878","X1"
"CR_40200","X1"
"CR_187146","X1"
"CR_99193","X1"
"CR_166687","X1"
"CR_151985","X1"
"CR_38483","X1"
"CR_39796","X1"
"CR_116104","X1"
"CR_112362","X1"
"CR_96716","X1"
"CR_198006","X1"
"CR_7705","X1"
"CR_123299","X1"
"CR_74754","X1"
"CR_151960","X1"
"CR_101484","X1"
"CR_45554","X1"
"CR_190724","X0"
"CR_179941","X1"
"CR_112380","X1"
"CR_93412","X1"
"CR_144857","X1"
"CR_158156","X1"
"CR_23346","X1"
"CR_104261","X1"
"CR_173457","X1"
"CR_119507","X1"
"CR_108316","X1"
"CR_27533","X1"
"CR_38876","X1"
"CR_189211","X1"
"CR_89774","X1"
"CR_64521","X1"
"CR_103047","X1"
"CR_190860","X1"
"CR_170028","X1"
"CR_179106","X1"
"CR_13510","X1"
"CR_74614","X1"
"CR_47273","X1"
"CR_119307","X0"
"CR_145716","X1"
"CR_63779","X1"
"CR_109306","X1"
"CR_53076","X1"
"CR_185301","X1"
"CR_180768","X1"
"CR_180722","X1"
"CR_72517","X1"
"CR_57105","X1"
"CR_157455","X1"
"CR_7814","X1"
"CR_7068","X1"
"CR_133665","X1"
"CR_42786","X1"
"CR_153885","X1"
"CR_130787","X1"
"CR_26989","X1"
"CR_132709","X1"
"CR_89059","X1"
"CR_9035","X1"
"CR_71206","X1"
"CR_84986","X1"
"CR_17759","X1"
"CR_89565","X1"
"CR_70240","X0"
"CR_51118","X1"
"CR_116316","X1"
"CR_118014","X1"
"CR_3935","X1"
"CR_189401","X1"
"CR_167385","X1"
"CR_158567","X1"
"CR_102547","X1"
"CR_11554","X1"
"CR_24778","X0"
"CR_148119","X1"
"CR_188696","X1"
"CR_65677","X1"
"CR_68425","X1"
"CR_173111","X1"
"CR_177256","X1"
"CR_176336","X1"
"CR_58507","X1"
"CR_85056","X1"
"CR_178582","X1"
"CR_60389","X1"
"CR_168204","X1"
"CR_130614","X1"
"CR_1117","X1"
"CR_55953","X1"
"CR_170409","X1"
"CR_171238","X1"
"CR_55243","X1"
"CR_190072","X1"
"CR_17663","X1"
"CR_12757","X1"
"CR_49926","X1"
"CR_117626","X1"
"CR_61080","X1"
"CR_135946","X1"
"CR_21377","X1"
"CR_133082","X1"
"CR_78230","X1"
"CR_60790","X1"
"CR_168852","X1"
"CR_122932","X1"
"CR_81511","X0"
"CR_173200","X1"
"CR_11094","X1"
"CR_165198","X1"
"CR_155228","X1"
"CR_43746","X1"
"CR_160688","X0"
"CR_10309","X1"
"CR_188063","X1"
"CR_39640","X1"
"CR_141724","X1"
"CR_145455","X1"
"CR_116947","X1"
"CR_154970","X1"
"CR_10153","X1"
"CR_86623","X1"
"CR_124835","X1"
"CR_133211","X1"
"CR_123548","X1"
"CR_13101","X1"
"CR_49446","X1"
"CR_195071","X1"
"CR_25031","X1"
"CR_121598","X1"
"CR_122336","X1"
"CR_61439","X1"
"CR_52518","X1"
"CR_115283","X1"
"CR_192716","X1"
"CR_176911","X1"
"CR_3857","X1"
"CR_145309","X1"
"CR_54119","X1"
"CR_29433","X1"
"CR_101627","X1"
"CR_188919","X1"
"CR_15496","X1"
"CR_159404","X1"
"CR_158440","X1"
"CR_140943","X1"
"CR_193820","X1"
"CR_160885","X1"
"CR_38549","X1"
"CR_42518","X1"
"CR_17498","X1"
"CR_145187","X1"
"CR_111173","X0"
"CR_65196","X1"
"CR_11806","X1"
"CR_72052","X1"
"CR_57998","X1"
"CR_146618","X1"
"CR_189343","X1"
"CR_175975","X1"
"CR_89268","X1"
"CR_194033","X1"
"CR_127693","X1"
"CR_62082","X1"
"CR_32394","X1"
"CR_43815","X1"
"CR_138318","X1"
"CR_72673","X1"
"CR_6364","X1"
"CR_109313","X1"
"CR_125294","X1"
"CR_114611","X1"
"CR_147950","X1"
"CR_157185","X1"
"CR_180163","X1"
"CR_122200","X0"
"CR_172559","X1"
"CR_60738","X1"
"CR_103827","X1"
"CR_99534","X1"
"CR_116469","X1"
"CR_25335","X0"
"CR_98986","X1"
"CR_109150","X1"
"CR_159717","X1"
"CR_143663","X1"
"CR_100108","X1"
"CR_117831","X1"
"CR_98391","X1"
"CR_185088","X1"
"CR_90527","X1"
"CR_13050","X1"
"CR_71260","X1"
"CR_145495","X1"
"CR_39680","X1"
"CR_147366","X1"
"CR_69471","X1"
"CR_128409","X1"
"CR_179419","X1"
"CR_70512","X1"
"CR_15328","X1"
"CR_49966","X1"
"CR_196121","X1"
"CR_165932","X1"
"CR_43252","X1"
"CR_60572","X1"
"CR_89459","X1"
"CR_64893","X1"
"CR_1164","X1"
"CR_138938","X1"
"CR_175140","X1"
"CR_170242","X1"
"CR_170246","X1"
"CR_133432","X1"
"CR_19099","X1"
"CR_73079","X1"
"CR_164163","X1"
"CR_185933","X1"
"CR_131589","X1"
"CR_136523","X1"
"CR_129354","X1"
"CR_62348","X1"
"CR_146866","X1"
"CR_49209","X1"
"CR_48050","X0"
"CR_16162","X1"
"CR_138630","X1"
"CR_143014","X1"
"CR_52286","X1"
"CR_47279","X1"
"CR_170025","X1"
"CR_44250","X1"
"CR_27119","X1"
"CR_123814","X1"
"CR_101612","X1"
"CR_145415","X1"
"CR_109232","X1"
"CR_156575","X0"
"CR_91472","X1"
"CR_7579","X1"
"CR_63281","X1"
"CR_2512","X1"
"CR_62524","X1"
"CR_40748","X1"
"CR_4611","X1"
"CR_144559","X1"
"CR_99988","X1"
"CR_159430","X1"
"CR_138485","X1"
"CR_186946","X1"
"CR_96196","X1"
"CR_10160","X1"
"CR_36812","X1"
"CR_125418","X1"
"CR_88391","X1"
"CR_87834","X1"
"CR_70982","X0"
"CR_151127","X1"
"CR_121428","X1"
"CR_34457","X1"
"CR_181184","X1"
"CR_78113","X1"
"CR_102322","X1"
"CR_144029","X1"
"CR_179335","X1"
"CR_151550","X1"
"CR_105110","X1"
"CR_1490","X0"
"CR_115055","X1"
"CR_86987","X1"
"CR_71861","X1"
"CR_110399","X1"
"CR_35169","X1"
"CR_153749","X1"
"CR_97262","X1"
"CR_1072","X1"
"CR_153966","X1"
"CR_148057","X1"
"CR_139890","X1"
"CR_39392","X1"
"CR_159749","X1"
"CR_127877","X1"
"CR_84995","X1"
"CR_31865","X0"
"CR_103472","X1"
"CR_71308","X1"
"CR_89752","X1"
"CR_52582","X1"
"CR_8492","X1"
"CR_187046","X1"
"CR_195181","X1"
"CR_153943","X1"
"CR_2521","X1"
"CR_10991","X1"
"CR_124870","X0"
"CR_64542","X1"
"CR_12162","X1"
"CR_98019","X1"
"CR_113406","X1"
"CR_162686","X1"
"CR_15175","X1"
"CR_141960","X1"
"CR_21713","X1"
"CR_111113","X1"
"CR_173884","X1"
"CR_50642","X1"
"CR_176901","X1"
"CR_2511","X1"
"CR_7280","X1"
"CR_62569","X1"
"CR_101811","X1"
"CR_86378","X1"
"CR_136296","X1"
"CR_45118","X1"
"CR_148507","X1"
"CR_51103","X1"
"CR_40354","X1"
"CR_78621","X1"
"CR_45697","X1"
"CR_19605","X1"
"CR_43389","X1"
"CR_127991","X1"
"CR_137156","X1"
"CR_189636","X1"
"CR_186462","X1"
"CR_73692","X1"
"CR_169259","X1"
"CR_138625","X1"
"CR_9198","X1"
"CR_197197","X1"
"CR_134944","X1"
"CR_100689","X1"
"CR_117670","X1"
"CR_83224","X1"
"CR_59616","X1"
"CR_41964","X1"
"CR_82905","X1"
"CR_36367","X1"
"CR_93839","X1"
"CR_11319","X1"
"CR_91919","X1"
"CR_2514","X1"
"CR_60484","X1"
"CR_115352","X1"
"CR_196227","X1"
"CR_31717","X1"
"CR_148466","X1"
"CR_87304","X0"
"CR_175367","X1"
"CR_24333","X1"
"CR_121006","X1"
"CR_12897","X1"
"CR_67420","X1"
"CR_148224","X1"
"CR_58859","X0"
"CR_121495","X1"
"CR_167826","X1"
"CR_70185","X1"
"CR_64387","X1"
"CR_191942","X1"
"CR_185982","X1"
"CR_142235","X1"
"CR_27194","X1"
"CR_29229","X1"
"CR_3083","X1"
"CR_12086","X1"
"CR_130226","X1"
"CR_88370","X1"
"CR_193745","X1"
"CR_20444","X1"
"CR_173162","X1"
"CR_79264","X0"
"CR_153009","X1"
"CR_129526","X1"
"CR_17572","X1"
"CR_55506","X1"
"CR_27907","X1"
"CR_8706","X1"
"CR_68455","X1"
"CR_64790","X1"
"CR_163062","X1"
"CR_69794","X1"
"CR_174010","X1"
"CR_158532","X1"
"CR_147834","X1"
"CR_194511","X1"
"CR_196237","X1"
"CR_143377","X1"
"CR_181470","X1"
"CR_156516","X1"
"CR_140296","X1"
"CR_187674","X1"
"CR_93538","X1"
"CR_169907","X1"
"CR_66137","X1"
"CR_166802","X1"
"CR_58980","X1"
"CR_57833","X1"
"CR_45772","X1"
"CR_150328","X1"
"CR_89442","X1"
"CR_66691","X1"
"CR_137705","X1"
"CR_99520","X1"
"CR_41834","X1"
"CR_170083","X1"
"CR_10488","X1"
"CR_68573","X1"
"CR_194358","X1"
"CR_19408","X1"
"CR_187872","X1"
"CR_181490","X1"
"CR_115640","X1"
"CR_62154","X1"
"CR_36031","X1"
"CR_112759","X1"
"CR_187126","X1"
"CR_181376","X1"
"CR_96911","X1"
"CR_138724","X1"
"CR_81685","X1"
"CR_185079","X1"
"CR_25199","X1"
"CR_71186","X1"
"CR_32787","X1"
"CR_143336","X1"
"CR_37060","X1"
"CR_130056","X1"
"CR_5894","X1"
"CR_67193","X1"
"CR_83853","X1"
"CR_62759","X1"
"CR_137331","X1"
"CR_190133","X1"
"CR_180857","X1"
"CR_179909","X1"
"CR_190710","X1"
"CR_134536","X1"
"CR_133577","X1"
"CR_88569","X1"
"CR_106995","X1"
"CR_184489","X1"
"CR_9574","X1"
"CR_54111","X1"
"CR_22135","X1"
"CR_47205","X1"
"CR_75718","X1"
"CR_76848","X1"
"CR_113307","X1"
"CR_30550","X1"
"CR_19683","X1"
"CR_93771","X1"
"CR_37274","X1"
"CR_87671","X0"
"CR_173104","X1"
"CR_57385","X1"
"CR_165746","X1"
"CR_66908","X1"
"CR_77000","X1"
"CR_166820","X1"
"CR_40979","X1"
"CR_141858","X1"
"CR_59835","X1"
"CR_15720","X1"
"CR_191405","X1"
"CR_155607","X0"
"CR_127556","X1"
"CR_144018","X1"
"CR_124723","X1"
"CR_76426","X1"
"CR_41218","X1"
"CR_11689","X1"
"CR_56434","X1"
"CR_38167","X1"
"CR_178851","X1"
"CR_195665","X1"
"CR_192090","X0"
"CR_4124","X1"
"CR_29472","X1"
"CR_122420","X1"
"CR_22403","X1"
"CR_95420","X1"
"CR_85478","X1"
"CR_158647","X1"
"CR_173716","X1"
"CR_90963","X1"
"CR_52202","X1"
"CR_67330","X1"
"CR_43092","X1"
"CR_4155","X1"
"CR_66488","X1"
"CR_71324","X1"
"CR_53387","X1"
"CR_175099","X1"
"CR_55627","X1"
"CR_53144","X1"
"CR_3589","X1"
"CR_37002","X1"
"CR_51954","X1"
"CR_121906","X1"
"CR_141508","X1"
"CR_49234","X1"
"CR_17636","X1"
"CR_160184","X1"
"CR_72688","X1"
"CR_183776","X1"
"CR_191417","X1"
"CR_86496","X1"
"CR_186417","X1"
"CR_16637","X1"
"CR_160362","X1"
"CR_26833","X1"
"CR_93577","X1"
"CR_190295","X0"
"CR_129961","X1"
"CR_41847","X1"
"CR_115541","X1"
"CR_86869","X1"
"CR_11941","X1"
"CR_69000","X1"
"CR_85790","X1"
"CR_182464","X1"
"CR_115192","X1"
"CR_36689","X1"
"CR_124978","X1"
"CR_148386","X0"
"CR_185384","X1"
"CR_186885","X1"
"CR_194740","X1"
"CR_137187","X1"
"CR_44077","X1"
"CR_5461","X1"
"CR_47466","X1"
"CR_27092","X1"
"CR_35302","X1"
"CR_53577","X1"
"CR_153069","X1"
"CR_190235","X1"
"CR_149426","X1"
"CR_122790","X1"
"CR_31427","X1"
"CR_134026","X1"
"CR_117728","X1"
"CR_71107","X1"
"CR_135039","X1"
"CR_7883","X1"
"CR_20190","X1"
"CR_109478","X1"
"CR_190208","X1"
"CR_18358","X0"
"CR_127954","X1"
"CR_128493","X1"
"CR_192039","X1"
"CR_87101","X1"
"CR_26530","X0"
"CR_4058","X1"
"CR_37220","X1"
"CR_13312","X1"
"CR_2018","X1"
"CR_15705","X1"
"CR_147127","X1"
"CR_15102","X1"
"CR_19530","X1"
"CR_70267","X1"
"CR_157591","X1"
"CR_16925","X1"
"CR_21164","X1"
"CR_29148","X1"
"CR_96678","X1"
"CR_107979","X1"
"CR_54357","X1"
"CR_135967","X1"
"CR_76822","X1"
"CR_141774","X1"
"CR_125771","X1"
"CR_66916","X1"
"CR_126086","X1"
"CR_113441","X1"
"CR_109443","X1"
"CR_54538","X1"
"CR_80387","X1"
"CR_38745","X1"
"CR_53852","X1"
"CR_32119","X1"
"CR_30464","X1"
"CR_108463","X1"
"CR_89030","X1"
"CR_153486","X1"
"CR_151774","X1"
"CR_77872","X1"
"CR_111484","X1"
"CR_183390","X1"
"CR_154124","X1"
"CR_163892","X1"
"CR_70286","X1"
"CR_34343","X1"
"CR_193177","X1"
"CR_51141","X1"
"CR_82962","X1"
"CR_33219","X1"
"CR_150443","X1"
"CR_38950","X1"
"CR_156901","X1"
"CR_143219","X1"
"CR_151987","X1"
"CR_128422","X1"
"CR_100044","X1"
"CR_176242","X1"
"CR_85604","X1"
"CR_41690","X1"
"CR_143654","X1"
"CR_168813","X0"
"CR_103043","X1"
"CR_59997","X1"
"CR_45655","X1"
"CR_190759","X1"
"CR_143655","X1"
"CR_104819","X1"
"CR_11598","X1"
"CR_31621","X1"
"CR_130098","X1"
"CR_85142","X1"
"CR_84950","X1"
"CR_22638","X1"
"CR_10760","X1"
"CR_82238","X1"
"CR_72247","X1"
"CR_151932","X1"
"CR_158604","X1"
"CR_47464","X1"
"CR_119664","X1"
"CR_122047","X1"
"CR_36943","X1"
"CR_7723","X1"
"CR_174069","X1"
"CR_146633","X1"
"CR_131675","X1"
"CR_102909","X1"
"CR_176790","X1"
"CR_53511","X1"
"CR_115117","X1"
"CR_96210","X1"
"CR_110847","X1"
"CR_156557","X1"
"CR_83347","X1"
"CR_20729","X1"
"CR_117496","X0"
"CR_182496","X1"
"CR_166040","X1"
"CR_135196","X1"
"CR_17519","X1"
"CR_182293","X1"
"CR_64460","X1"
"CR_155948","X1"
"CR_69797","X1"
"CR_81416","X1"
"CR_32478","X1"
"CR_58606","X1"
"CR_185414","X1"
"CR_197068","X1"
"CR_64639","X1"
"CR_75717","X1"
"CR_94624","X1"
"CR_18872","X1"
"CR_9296","X1"
"CR_166724","X1"
"CR_152684","X1"
"CR_126277","X1"
"CR_156978","X1"
"CR_108845","X1"
"CR_42456","X1"
"CR_46874","X1"
"CR_179616","X1"
"CR_192187","X1"
"CR_108641","X1"
"CR_9144","X1"
"CR_90173","X1"
"CR_139494","X1"
"CR_156154","X1"
"CR_172899","X1"
"CR_74090","X1"
"CR_56424","X1"
"CR_97314","X1"
"CR_81695","X1"
"CR_167442","X1"
"CR_187723","X1"
"CR_78991","X1"
"CR_189138","X1"
"CR_171675","X1"
"CR_24496","X1"
"CR_99502","X1"
"CR_71958","X1"
"CR_83866","X1"
"CR_15482","X1"
"CR_29850","X1"
"CR_87691","X1"
"CR_9510","X1"
"CR_112641","X1"
"CR_68445","X1"
"CR_27482","X1"
"CR_146695","X1"
"CR_172584","X1"
"CR_69987","X0"
"CR_96503","X1"
"CR_91176","X1"
"CR_156881","X1"
"CR_2372","X1"
"CR_131294","X1"
"CR_166122","X1"
"CR_195155","X1"
"CR_191089","X1"
"CR_141226","X1"
"CR_51083","X1"
"CR_1718","X1"
"CR_4023","X1"
"CR_134248","X1"
"CR_95266","X1"
"CR_18057","X1"
"CR_45072","X1"
"CR_108981","X1"
"CR_174147","X1"
"CR_162769","X1"
"CR_180382","X1"
"CR_35578","X1"
"CR_15613","X1"
"CR_4629","X1"
"CR_160445","X1"
"CR_167191","X1"
"CR_30923","X1"
"CR_130625","X1"
"CR_190263","X1"
"CR_78161","X1"
"CR_80296","X1"
"CR_66778","X0"
"CR_31474","X1"
"CR_75663","X1"
"CR_57790","X1"
"CR_179776","X1"
"CR_183192","X1"
"CR_153202","X1"
"CR_136650","X1"
"CR_19894","X1"
"CR_68648","X1"
"CR_168984","X1"
"CR_75090","X1"
"CR_65553","X1"
"CR_176654","X1"
"CR_32370","X1"
"CR_176226","X1"
"CR_2811","X1"
"CR_114521","X1"
"CR_32268","X1"
"CR_129179","X0"
"CR_120641","X0"
"CR_129158","X1"
"CR_27827","X1"
"CR_177970","X1"
"CR_185246","X1"
"CR_59428","X1"
"CR_186187","X1"
"CR_89894","X1"
"CR_81095","X0"
"CR_124763","X1"
"CR_78233","X1"
"CR_125348","X1"
"CR_105469","X1"
"CR_140814","X1"
"CR_56969","X1"
"CR_39702","X1"
"CR_104003","X1"
"CR_85792","X1"
"CR_120422","X0"
"CR_69354","X1"
"CR_52674","X1"
"CR_109503","X1"
"CR_52305","X1"
"CR_104340","X1"
"CR_125400","X1"
"CR_171403","X1"
"CR_46487","X1"
"CR_4285","X1"
"CR_154841","X1"
"CR_103392","X1"
"CR_116638","X1"
"CR_93236","X1"
"CR_34197","X1"
"CR_105664","X1"
"CR_42724","X0"
"CR_192782","X1"
"CR_173712","X1"
"CR_142933","X1"
"CR_77207","X1"
"CR_148129","X1"
"CR_95549","X1"
"CR_178283","X1"
"CR_28901","X1"
"CR_70225","X1"
"CR_98332","X1"
"CR_93755","X1"
"CR_125759","X1"
"CR_100026","X0"
"CR_68951","X1"
"CR_65327","X1"
"CR_158932","X0"
"CR_127344","X1"
"CR_128950","X1"
"CR_115578","X1"
"CR_61815","X1"
"CR_74033","X1"
"CR_22641","X1"
"CR_87720","X1"
"CR_115426","X1"
"CR_111387","X1"
"CR_102510","X1"
"CR_134829","X1"
"CR_130093","X1"
"CR_131820","X1"
"CR_37160","X1"
"CR_131170","X1"
"CR_45262","X1"
"CR_85854","X1"
"CR_55670","X1"
"CR_34154","X1"
"CR_197415","X1"
"CR_165728","X1"
"CR_15920","X1"
"CR_113273","X1"
"CR_119844","X1"
"CR_26813","X1"
"CR_6781","X1"
"CR_185158","X1"
"CR_197679","X1"
"CR_172604","X1"
"CR_68679","X1"
"CR_15729","X1"
"CR_103792","X1"
"CR_171858","X1"
"CR_105878","X1"
"CR_72398","X1"
"CR_107597","X1"
"CR_42222","X0"
"CR_129132","X1"
"CR_150184","X1"
"CR_67790","X1"
"CR_43376","X1"
"CR_140398","X1"
"CR_192398","X1"
"CR_135599","X1"
"CR_52446","X1"
"CR_80542","X1"
"CR_105168","X1"
"CR_66605","X1"
"CR_164622","X1"
"CR_137920","X1"
"CR_84594","X1"
"CR_131588","X1"
"CR_178818","X1"
"CR_184142","X1"
"CR_100370","X1"
"CR_126589","X1"
"CR_47033","X1"
"CR_197089","X1"
"CR_77570","X1"
"CR_194503","X1"
"CR_64721","X1"
"CR_170841","X1"
"CR_35756","X1"
"CR_59680","X1"
"CR_30054","X1"
"CR_105468","X1"
"CR_132917","X1"
"CR_55675","X1"
"CR_56188","X1"
"CR_51966","X1"
"CR_186438","X1"
"CR_11946","X1"
"CR_33470","X1"
"CR_136543","X1"
"CR_120917","X1"
"CR_118368","X1"
"CR_89705","X1"
"CR_140719","X1"
"CR_185241","X1"
"CR_194448","X0"
"CR_29784","X1"
"CR_143703","X1"
"CR_27202","X1"
"CR_179287","X1"
"CR_192787","X1"
"CR_95922","X1"
"CR_52695","X1"
"CR_152529","X0"
"CR_149422","X1"
"CR_35129","X1"
"CR_99226","X1"
"CR_160700","X1"
"CR_47294","X1"
"CR_71604","X0"
"CR_25020","X1"
"CR_125772","X1"
"CR_140120","X1"
"CR_60011","X1"
"CR_189773","X1"
"CR_19582","X1"
"CR_164877","X1"
"CR_166652","X1"
"CR_193197","X1"
"CR_186009","X1"
"CR_106934","X1"
"CR_136705","X1"
"CR_13737","X1"
"CR_196575","X1"
"CR_156354","X0"
"CR_86467","X1"
"CR_1388","X1"
"CR_109715","X1"
"CR_133058","X1"
"CR_36692","X1"
"CR_31839","X0"
"CR_164962","X1"
"CR_174060","X1"
"CR_89794","X1"
"CR_65127","X1"
"CR_175159","X1"
"CR_157057","X1"
"CR_163992","X1"
"CR_137930","X1"
"CR_114764","X1"
"CR_185784","X1"
"CR_88405","X1"
"CR_58877","X1"
"CR_162038","X1"
"CR_147205","X1"
"CR_18570","X1"
"CR_172917","X1"
"CR_76577","X1"
"CR_16901","X1"
"CR_8615","X1"
"CR_136330","X1"
"CR_126950","X1"
"CR_34836","X1"
"CR_62707","X1"
"CR_81207","X0"
"CR_100607","X1"
"CR_5930","X1"
"CR_195254","X1"
"CR_171667","X1"
"CR_43143","X1"
"CR_83096","X1"
"CR_115351","X1"
"CR_177882","X1"
"CR_146645","X1"
"CR_44112","X1"
"CR_5364","X1"
"CR_31977","X1"
"CR_154230","X1"
"CR_58596","X1"
"CR_163836","X1"
"CR_164846","X1"
"CR_156750","X1"
"CR_146194","X0"
"CR_160820","X1"
"CR_68737","X1"
"CR_149302","X1"
"CR_189269","X1"
"CR_156711","X1"
"CR_143786","X1"
"CR_94868","X1"
"CR_73878","X1"
"CR_166986","X1"
"CR_80733","X1"
"CR_47518","X1"
"CR_29861","X1"
"CR_93733","X1"
"CR_33073","X1"
"CR_17320","X0"
"CR_193306","X1"
"CR_39100","X1"
"CR_196457","X1"
"CR_181822","X1"
"CR_156099","X1"
"CR_130310","X1"
"CR_151883","X1"
"CR_91116","X1"
"CR_132612","X1"
"CR_177055","X1"
"CR_23576","X1"
"CR_25095","X1"
"CR_170800","X1"
"CR_61383","X1"
"CR_27010","X1"
"CR_21668","X1"
"CR_154658","X1"
"CR_29923","X1"
"CR_80077","X0"
"CR_163641","X1"
"CR_40172","X1"
"CR_53745","X1"
"CR_31234","X1"
"CR_93670","X1"
"CR_185707","X1"
"CR_14400","X1"
"CR_43060","X1"
"CR_72005","X1"
"CR_18564","X1"
"CR_51312","X1"
"CR_6397","X1"
"CR_106835","X1"
"CR_59552","X1"
"CR_146488","X1"
"CR_66621","X1"
"CR_83089","X1"
"CR_121278","X1"
"CR_37681","X1"
"CR_94376","X1"
"CR_49615","X1"
"CR_93861","X1"
"CR_172186","X1"
"CR_20769","X1"
"CR_150454","X1"
"CR_146387","X1"
"CR_8637","X1"
"CR_21392","X1"
"CR_136738","X1"
"CR_172541","X1"
"CR_191906","X1"
"CR_178678","X1"
"CR_126201","X1"
"CR_79407","X0"
"CR_68552","X1"
"CR_194968","X1"
"CR_103467","X1"
"CR_80690","X1"
"CR_62457","X1"
"CR_190883","X1"
"CR_85981","X1"
"CR_122775","X1"
"CR_198251","X1"
"CR_163734","X1"
"CR_127223","X1"
"CR_96674","X0"
"CR_70922","X1"
"CR_171994","X1"
"CR_170748","X1"
"CR_142190","X1"
"CR_99469","X1"
"CR_88538","X1"
"CR_155348","X1"
"CR_136472","X1"
"CR_3314","X1"
"CR_89823","X1"
"CR_96432","X1"
"CR_171255","X1"
"CR_31663","X0"
"CR_60418","X1"
"CR_39618","X1"
"CR_28678","X1"
"CR_139462","X1"
"CR_60201","X1"
"CR_30062","X1"
"CR_169278","X1"
"CR_28337","X1"
"CR_9468","X1"
"CR_38034","X1"
"CR_149281","X1"
"CR_122575","X1"
"CR_104676","X1"
"CR_40281","X1"
"CR_68344","X1"
"CR_24220","X0"
"CR_38983","X1"
"CR_174364","X1"
"CR_71819","X1"
"CR_112281","X1"
"CR_103405","X1"
"CR_3099","X1"
"CR_116949","X1"
"CR_162949","X1"
"CR_116508","X1"
"CR_163224","X1"
"CR_52732","X1"
"CR_64740","X1"
"CR_131853","X1"
"CR_136860","X1"
"CR_154838","X1"
"CR_93408","X1"
"CR_151833","X1"
"CR_180331","X1"
"CR_13194","X1"
"CR_91514","X1"
"CR_47250","X1"
"CR_91334","X1"
"CR_165093","X1"
"CR_156164","X1"
"CR_19337","X1"
"CR_163078","X1"
"CR_141025","X1"
"CR_60050","X1"
"CR_103769","X1"
"CR_60407","X1"
"CR_73266","X1"
"CR_61459","X1"
"CR_45008","X1"
"CR_194630","X1"
"CR_51247","X1"
"CR_81481","X1"
"CR_113685","X1"
"CR_194671","X1"
"CR_4565","X1"
"CR_118945","X1"
"CR_14637","X1"
"CR_126135","X1"
"CR_17457","X1"
"CR_148163","X1"
"CR_175508","X1"
"CR_48582","X1"
"CR_145998","X0"
"CR_60698","X1"
"CR_129862","X1"
"CR_122204","X1"
"CR_188559","X1"
"CR_128369","X1"
"CR_49962","X1"
"CR_184108","X1"
"CR_61092","X1"
"CR_18275","X1"
"CR_116990","X1"
"CR_198789","X1"
"CR_91110","X1"
"CR_14106","X1"
"CR_9331","X1"
"CR_30608","X1"
"CR_4517","X1"
"CR_132405","X1"
"CR_2079","X1"
"CR_2619","X1"
"CR_41398","X1"
"CR_11066","X1"
"CR_110319","X1"
"CR_174667","X1"
"CR_35072","X1"
"CR_173283","X1"
"CR_143370","X1"
"CR_142128","X1"
"CR_121796","X1"
"CR_87644","X1"
"CR_9362","X1"
"CR_52229","X1"
"CR_96457","X1"
"CR_155142","X1"
"CR_55504","X1"
"CR_7860","X1"
"CR_1137","X1"
"CR_14023","X1"
"CR_40313","X1"
"CR_65365","X1"
"CR_4290","X1"
"CR_194010","X0"
"CR_146804","X1"
"CR_110886","X1"
"CR_171947","X0"
"CR_59957","X1"
